STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00014732,"LAGUARDIA AIRPORT, NY US",1/3/2008,,23,15
USW00014732,"LAGUARDIA AIRPORT, NY US",1/4/2008,,37,19
USW00014732,"LAGUARDIA AIRPORT, NY US",1/5/2008,,43,33
USW00014732,"LAGUARDIA AIRPORT, NY US",1/6/2008,,47,37
USW00014732,"LAGUARDIA AIRPORT, NY US",1/7/2008,,61,42
USW00014732,"LAGUARDIA AIRPORT, NY US",1/8/2008,,64,52
USW00014732,"LAGUARDIA AIRPORT, NY US",1/9/2008,,66,49
USW00014732,"LAGUARDIA AIRPORT, NY US",1/10/2008,,51,42
USW00014732,"LAGUARDIA AIRPORT, NY US",1/11/2008,,57,41
USW00014732,"LAGUARDIA AIRPORT, NY US",1/12/2008,,49,40
USW00014732,"LAGUARDIA AIRPORT, NY US",1/13/2008,,47,37
USW00014732,"LAGUARDIA AIRPORT, NY US",1/14/2008,,39,34
USW00014732,"LAGUARDIA AIRPORT, NY US",1/15/2008,,40,34
USW00014732,"LAGUARDIA AIRPORT, NY US",1/16/2008,,40,31
USW00014732,"LAGUARDIA AIRPORT, NY US",1/17/2008,,41,30
USW00014732,"LAGUARDIA AIRPORT, NY US",1/18/2008,,49,37
USW00014732,"LAGUARDIA AIRPORT, NY US",1/19/2008,,37,34
USW00014732,"LAGUARDIA AIRPORT, NY US",1/20/2008,,35,19
USW00014732,"LAGUARDIA AIRPORT, NY US",1/21/2008,,28,16
USW00014732,"LAGUARDIA AIRPORT, NY US",1/22/2008,,40,25
USW00014732,"LAGUARDIA AIRPORT, NY US",1/23/2008,,41,32
USW00014732,"LAGUARDIA AIRPORT, NY US",1/24/2008,,35,26
USW00014732,"LAGUARDIA AIRPORT, NY US",1/25/2008,,34,23
USW00014732,"LAGUARDIA AIRPORT, NY US",1/26/2008,,35,27
USW00014732,"LAGUARDIA AIRPORT, NY US",1/27/2008,,39,31
USW00014732,"LAGUARDIA AIRPORT, NY US",1/28/2008,,43,29
USW00014732,"LAGUARDIA AIRPORT, NY US",1/29/2008,,44,33
USW00014732,"LAGUARDIA AIRPORT, NY US",1/30/2008,,50,34
USW00014732,"LAGUARDIA AIRPORT, NY US",1/31/2008,,40,30
USW00014732,"LAGUARDIA AIRPORT, NY US",2/1/2008,,56,33
USW00014732,"LAGUARDIA AIRPORT, NY US",2/2/2008,,44,36
USW00014732,"LAGUARDIA AIRPORT, NY US",2/3/2008,,50,33
USW00014732,"LAGUARDIA AIRPORT, NY US",2/4/2008,,43,34
USW00014732,"LAGUARDIA AIRPORT, NY US",2/5/2008,,52,38
USW00014732,"LAGUARDIA AIRPORT, NY US",2/6/2008,,69,40
USW00014732,"LAGUARDIA AIRPORT, NY US",2/7/2008,,50,39
USW00014732,"LAGUARDIA AIRPORT, NY US",2/8/2008,,46,36
USW00014732,"LAGUARDIA AIRPORT, NY US",2/9/2008,,45,37
USW00014732,"LAGUARDIA AIRPORT, NY US",2/10/2008,,45,17
USW00014732,"LAGUARDIA AIRPORT, NY US",2/11/2008,,25,12
USW00014732,"LAGUARDIA AIRPORT, NY US",2/12/2008,,31,19
USW00014732,"LAGUARDIA AIRPORT, NY US",2/13/2008,,54,31
USW00014732,"LAGUARDIA AIRPORT, NY US",2/14/2008,,41,30
USW00014732,"LAGUARDIA AIRPORT, NY US",2/15/2008,,48,32
USW00014732,"LAGUARDIA AIRPORT, NY US",2/16/2008,,35,25
USW00014732,"LAGUARDIA AIRPORT, NY US",2/17/2008,,53,30
USW00014732,"LAGUARDIA AIRPORT, NY US",2/18/2008,,64,42
USW00014732,"LAGUARDIA AIRPORT, NY US",2/19/2008,,42,29
USW00014732,"LAGUARDIA AIRPORT, NY US",2/20/2008,,33,25
USW00014732,"LAGUARDIA AIRPORT, NY US",2/21/2008,,34,22
USW00014732,"LAGUARDIA AIRPORT, NY US",2/22/2008,,34,26
USW00014732,"LAGUARDIA AIRPORT, NY US",2/23/2008,,36,30
USW00014732,"LAGUARDIA AIRPORT, NY US",2/24/2008,,40,27
USW00014732,"LAGUARDIA AIRPORT, NY US",2/25/2008,,49,33
USW00014732,"LAGUARDIA AIRPORT, NY US",2/26/2008,,48,38
USW00014732,"LAGUARDIA AIRPORT, NY US",2/27/2008,,47,24
USW00014732,"LAGUARDIA AIRPORT, NY US",2/28/2008,,29,20
USW00014732,"LAGUARDIA AIRPORT, NY US",2/29/2008,,36,19
USW00014732,"LAGUARDIA AIRPORT, NY US",3/1/2008,,46,34
USW00014732,"LAGUARDIA AIRPORT, NY US",3/2/2008,,43,30
USW00014732,"LAGUARDIA AIRPORT, NY US",3/3/2008,,52,35
USW00014732,"LAGUARDIA AIRPORT, NY US",3/4/2008,,62,43
USW00014732,"LAGUARDIA AIRPORT, NY US",3/5/2008,,58,39
USW00014732,"LAGUARDIA AIRPORT, NY US",3/6/2008,,49,36
USW00014732,"LAGUARDIA AIRPORT, NY US",3/7/2008,,45,35
USW00014732,"LAGUARDIA AIRPORT, NY US",3/8/2008,,57,38
USW00014732,"LAGUARDIA AIRPORT, NY US",3/9/2008,,43,31
USW00014732,"LAGUARDIA AIRPORT, NY US",3/10/2008,,46,28
USW00014732,"LAGUARDIA AIRPORT, NY US",3/11/2008,,49,36
USW00014732,"LAGUARDIA AIRPORT, NY US",3/12/2008,,48,36
USW00014732,"LAGUARDIA AIRPORT, NY US",3/13/2008,,45,33
USW00014732,"LAGUARDIA AIRPORT, NY US",3/14/2008,,53,39
USW00014732,"LAGUARDIA AIRPORT, NY US",3/15/2008,,55,42
USW00014732,"LAGUARDIA AIRPORT, NY US",3/16/2008,,47,36
USW00014732,"LAGUARDIA AIRPORT, NY US",3/17/2008,,49,32
USW00014732,"LAGUARDIA AIRPORT, NY US",3/18/2008,,46,36
USW00014732,"LAGUARDIA AIRPORT, NY US",3/19/2008,,52,42
USW00014732,"LAGUARDIA AIRPORT, NY US",3/20/2008,,59,37
USW00014732,"LAGUARDIA AIRPORT, NY US",3/21/2008,,47,35
USW00014732,"LAGUARDIA AIRPORT, NY US",3/22/2008,,50,35
USW00014732,"LAGUARDIA AIRPORT, NY US",3/23/2008,,48,32
USW00014732,"LAGUARDIA AIRPORT, NY US",3/24/2008,,49,33
USW00014732,"LAGUARDIA AIRPORT, NY US",3/25/2008,,46,32
USW00014732,"LAGUARDIA AIRPORT, NY US",3/26/2008,,60,43
USW00014732,"LAGUARDIA AIRPORT, NY US",3/27/2008,,50,44
USW00014732,"LAGUARDIA AIRPORT, NY US",3/28/2008,,49,40
USW00014732,"LAGUARDIA AIRPORT, NY US",3/29/2008,,47,34
USW00014732,"LAGUARDIA AIRPORT, NY US",3/30/2008,,46,28
USW00014732,"LAGUARDIA AIRPORT, NY US",3/31/2008,,57,39
USW00014732,"LAGUARDIA AIRPORT, NY US",4/1/2008,,64,55
USW00014732,"LAGUARDIA AIRPORT, NY US",4/2/2008,,54,39
USW00014732,"LAGUARDIA AIRPORT, NY US",4/3/2008,,49,35
USW00014732,"LAGUARDIA AIRPORT, NY US",4/4/2008,,55,42
USW00014732,"LAGUARDIA AIRPORT, NY US",4/5/2008,,59,49
USW00014732,"LAGUARDIA AIRPORT, NY US",4/6/2008,,50,42
USW00014732,"LAGUARDIA AIRPORT, NY US",4/7/2008,,51,41
USW00014732,"LAGUARDIA AIRPORT, NY US",4/8/2008,,55,41
USW00014732,"LAGUARDIA AIRPORT, NY US",4/9/2008,,56,39
USW00014732,"LAGUARDIA AIRPORT, NY US",4/10/2008,,75,48
USW00014732,"LAGUARDIA AIRPORT, NY US",4/11/2008,,61,47
USW00014732,"LAGUARDIA AIRPORT, NY US",4/12/2008,,74,47
USW00014732,"LAGUARDIA AIRPORT, NY US",4/13/2008,,55,44
USW00014732,"LAGUARDIA AIRPORT, NY US",4/14/2008,,56,41
USW00014732,"LAGUARDIA AIRPORT, NY US",4/15/2008,,59,43
USW00014732,"LAGUARDIA AIRPORT, NY US",4/16/2008,,65,46
USW00014732,"LAGUARDIA AIRPORT, NY US",4/17/2008,,72,45
USW00014732,"LAGUARDIA AIRPORT, NY US",4/18/2008,,83,50
USW00014732,"LAGUARDIA AIRPORT, NY US",4/19/2008,,72,51
USW00014732,"LAGUARDIA AIRPORT, NY US",4/20/2008,,56,48
USW00014732,"LAGUARDIA AIRPORT, NY US",4/21/2008,,57,47
USW00014732,"LAGUARDIA AIRPORT, NY US",4/22/2008,,69,48
USW00014732,"LAGUARDIA AIRPORT, NY US",4/23/2008,,76,52
USW00014732,"LAGUARDIA AIRPORT, NY US",4/24/2008,,77,58
USW00014732,"LAGUARDIA AIRPORT, NY US",4/25/2008,,70,55
USW00014732,"LAGUARDIA AIRPORT, NY US",4/26/2008,,63,52
USW00014732,"LAGUARDIA AIRPORT, NY US",4/27/2008,,55,49
USW00014732,"LAGUARDIA AIRPORT, NY US",4/28/2008,,59,48
USW00014732,"LAGUARDIA AIRPORT, NY US",4/29/2008,,58,47
USW00014732,"LAGUARDIA AIRPORT, NY US",4/30/2008,,57,44
USW00014732,"LAGUARDIA AIRPORT, NY US",5/1/2008,,59,45
USW00014732,"LAGUARDIA AIRPORT, NY US",5/2/2008,,55,50
USW00014732,"LAGUARDIA AIRPORT, NY US",5/3/2008,,56,48
USW00014732,"LAGUARDIA AIRPORT, NY US",5/4/2008,,72,49
USW00014732,"LAGUARDIA AIRPORT, NY US",5/5/2008,,71,51
USW00014732,"LAGUARDIA AIRPORT, NY US",5/6/2008,,77,52
USW00014732,"LAGUARDIA AIRPORT, NY US",5/7/2008,,73,58
USW00014732,"LAGUARDIA AIRPORT, NY US",5/8/2008,,74,64
USW00014732,"LAGUARDIA AIRPORT, NY US",5/9/2008,,64,50
USW00014732,"LAGUARDIA AIRPORT, NY US",5/10/2008,,67,50
USW00014732,"LAGUARDIA AIRPORT, NY US",5/11/2008,,61,50
USW00014732,"LAGUARDIA AIRPORT, NY US",5/12/2008,,57,48
USW00014732,"LAGUARDIA AIRPORT, NY US",5/13/2008,,70,52
USW00014732,"LAGUARDIA AIRPORT, NY US",5/14/2008,,74,53
USW00014732,"LAGUARDIA AIRPORT, NY US",5/15/2008,,73,54
USW00014732,"LAGUARDIA AIRPORT, NY US",5/16/2008,,61,51
USW00014732,"LAGUARDIA AIRPORT, NY US",5/17/2008,,74,50
USW00014732,"LAGUARDIA AIRPORT, NY US",5/18/2008,,67,56
USW00014732,"LAGUARDIA AIRPORT, NY US",5/19/2008,,61,51
USW00014732,"LAGUARDIA AIRPORT, NY US",5/20/2008,,58,50
USW00014732,"LAGUARDIA AIRPORT, NY US",5/21/2008,,69,50
USW00014732,"LAGUARDIA AIRPORT, NY US",5/22/2008,,61,50
USW00014732,"LAGUARDIA AIRPORT, NY US",5/23/2008,,68,52
USW00014732,"LAGUARDIA AIRPORT, NY US",5/24/2008,,70,56
USW00014732,"LAGUARDIA AIRPORT, NY US",5/25/2008,,77,58
USW00014732,"LAGUARDIA AIRPORT, NY US",5/26/2008,,76,60
USW00014732,"LAGUARDIA AIRPORT, NY US",5/27/2008,,85,60
USW00014732,"LAGUARDIA AIRPORT, NY US",5/28/2008,,69,53
USW00014732,"LAGUARDIA AIRPORT, NY US",5/29/2008,,78,54
USW00014732,"LAGUARDIA AIRPORT, NY US",5/30/2008,,82,62
USW00014732,"LAGUARDIA AIRPORT, NY US",5/31/2008,,77,63
USW00014732,"LAGUARDIA AIRPORT, NY US",6/1/2008,,84,67
USW00014732,"LAGUARDIA AIRPORT, NY US",6/2/2008,,80,61
USW00014732,"LAGUARDIA AIRPORT, NY US",6/3/2008,,84,65
USW00014732,"LAGUARDIA AIRPORT, NY US",6/4/2008,,71,58
USW00014732,"LAGUARDIA AIRPORT, NY US",6/5/2008,,72,62
USW00014732,"LAGUARDIA AIRPORT, NY US",6/6/2008,,73,59
USW00014732,"LAGUARDIA AIRPORT, NY US",6/7/2008,,96,60
USW00014732,"LAGUARDIA AIRPORT, NY US",6/8/2008,,96,78
USW00014732,"LAGUARDIA AIRPORT, NY US",6/9/2008,,99,76
USW00014732,"LAGUARDIA AIRPORT, NY US",6/10/2008,,100,73
USW00014732,"LAGUARDIA AIRPORT, NY US",6/11/2008,,88,72
USW00014732,"LAGUARDIA AIRPORT, NY US",6/12/2008,,86,71
USW00014732,"LAGUARDIA AIRPORT, NY US",6/13/2008,,82,65
USW00014732,"LAGUARDIA AIRPORT, NY US",6/14/2008,,90,70
USW00014732,"LAGUARDIA AIRPORT, NY US",6/15/2008,,83,65
USW00014732,"LAGUARDIA AIRPORT, NY US",6/16/2008,,78,64
USW00014732,"LAGUARDIA AIRPORT, NY US",6/17/2008,,77,64
USW00014732,"LAGUARDIA AIRPORT, NY US",6/18/2008,,75,60
USW00014732,"LAGUARDIA AIRPORT, NY US",6/19/2008,,77,60
USW00014732,"LAGUARDIA AIRPORT, NY US",6/20/2008,,79,63
USW00014732,"LAGUARDIA AIRPORT, NY US",6/21/2008,,85,65
USW00014732,"LAGUARDIA AIRPORT, NY US",6/22/2008,,80,71
USW00014732,"LAGUARDIA AIRPORT, NY US",6/23/2008,,83,70
USW00014732,"LAGUARDIA AIRPORT, NY US",6/24/2008,,81,70
USW00014732,"LAGUARDIA AIRPORT, NY US",6/25/2008,,85,68
USW00014732,"LAGUARDIA AIRPORT, NY US",6/26/2008,,85,74
USW00014732,"LAGUARDIA AIRPORT, NY US",6/27/2008,,85,76
USW00014732,"LAGUARDIA AIRPORT, NY US",6/28/2008,,90,70
USW00014732,"LAGUARDIA AIRPORT, NY US",6/29/2008,,90,74
USW00014732,"LAGUARDIA AIRPORT, NY US",6/30/2008,,85,73
USW00014732,"LAGUARDIA AIRPORT, NY US",7/1/2008,,86,71
USW00014732,"LAGUARDIA AIRPORT, NY US",7/2/2008,,87,69
USW00014732,"LAGUARDIA AIRPORT, NY US",7/3/2008,,93,73
USW00014732,"LAGUARDIA AIRPORT, NY US",7/4/2008,,80,71
USW00014732,"LAGUARDIA AIRPORT, NY US",7/5/2008,,75,69
USW00014732,"LAGUARDIA AIRPORT, NY US",7/6/2008,,79,68
USW00014732,"LAGUARDIA AIRPORT, NY US",7/7/2008,,85,70
USW00014732,"LAGUARDIA AIRPORT, NY US",7/8/2008,,91,76
USW00014732,"LAGUARDIA AIRPORT, NY US",7/9/2008,,87,75
USW00014732,"LAGUARDIA AIRPORT, NY US",7/10/2008,,87,73
USW00014732,"LAGUARDIA AIRPORT, NY US",7/11/2008,,89,69
USW00014732,"LAGUARDIA AIRPORT, NY US",7/12/2008,,86,73
USW00014732,"LAGUARDIA AIRPORT, NY US",7/13/2008,,85,72
USW00014732,"LAGUARDIA AIRPORT, NY US",7/14/2008,,83,70
USW00014732,"LAGUARDIA AIRPORT, NY US",7/15/2008,,90,72
USW00014732,"LAGUARDIA AIRPORT, NY US",7/16/2008,,90,71
USW00014732,"LAGUARDIA AIRPORT, NY US",7/17/2008,,92,74
USW00014732,"LAGUARDIA AIRPORT, NY US",7/18/2008,,96,76
USW00014732,"LAGUARDIA AIRPORT, NY US",7/19/2008,,97,81
USW00014732,"LAGUARDIA AIRPORT, NY US",7/20/2008,,94,79
USW00014732,"LAGUARDIA AIRPORT, NY US",7/21/2008,,93,75
USW00014732,"LAGUARDIA AIRPORT, NY US",7/22/2008,,87,73
USW00014732,"LAGUARDIA AIRPORT, NY US",7/23/2008,,82,70
USW00014732,"LAGUARDIA AIRPORT, NY US",7/24/2008,,85,70
USW00014732,"LAGUARDIA AIRPORT, NY US",7/25/2008,,87,71
USW00014732,"LAGUARDIA AIRPORT, NY US",7/26/2008,,88,74
USW00014732,"LAGUARDIA AIRPORT, NY US",7/27/2008,,82,70
USW00014732,"LAGUARDIA AIRPORT, NY US",7/28/2008,,88,69
USW00014732,"LAGUARDIA AIRPORT, NY US",7/29/2008,,90,75
USW00014732,"LAGUARDIA AIRPORT, NY US",7/30/2008,,87,73
USW00014732,"LAGUARDIA AIRPORT, NY US",7/31/2008,,90,75
USW00014732,"LAGUARDIA AIRPORT, NY US",8/1/2008,,88,74
USW00014732,"LAGUARDIA AIRPORT, NY US",8/2/2008,,82,69
USW00014732,"LAGUARDIA AIRPORT, NY US",8/3/2008,,83,68
USW00014732,"LAGUARDIA AIRPORT, NY US",8/4/2008,,85,68
USW00014732,"LAGUARDIA AIRPORT, NY US",8/5/2008,,84,73
USW00014732,"LAGUARDIA AIRPORT, NY US",8/6/2008,,88,72
USW00014732,"LAGUARDIA AIRPORT, NY US",8/7/2008,,86,68
USW00014732,"LAGUARDIA AIRPORT, NY US",8/8/2008,,82,68
USW00014732,"LAGUARDIA AIRPORT, NY US",8/9/2008,,82,66
USW00014732,"LAGUARDIA AIRPORT, NY US",8/10/2008,,82,69
USW00014732,"LAGUARDIA AIRPORT, NY US",8/11/2008,,73,60
USW00014732,"LAGUARDIA AIRPORT, NY US",8/12/2008,,81,63
USW00014732,"LAGUARDIA AIRPORT, NY US",8/13/2008,,81,69
USW00014732,"LAGUARDIA AIRPORT, NY US",8/14/2008,,84,68
USW00014732,"LAGUARDIA AIRPORT, NY US",8/15/2008,,81,67
USW00014732,"LAGUARDIA AIRPORT, NY US",8/16/2008,,82,66
USW00014732,"LAGUARDIA AIRPORT, NY US",8/17/2008,,85,69
USW00014732,"LAGUARDIA AIRPORT, NY US",8/18/2008,,88,73
USW00014732,"LAGUARDIA AIRPORT, NY US",8/19/2008,,82,65
USW00014732,"LAGUARDIA AIRPORT, NY US",8/20/2008,,77,61
USW00014732,"LAGUARDIA AIRPORT, NY US",8/21/2008,,81,66
USW00014732,"LAGUARDIA AIRPORT, NY US",8/22/2008,,83,69
USW00014732,"LAGUARDIA AIRPORT, NY US",8/23/2008,,80,67
USW00014732,"LAGUARDIA AIRPORT, NY US",8/24/2008,,81,71
USW00014732,"LAGUARDIA AIRPORT, NY US",8/25/2008,,85,68
USW00014732,"LAGUARDIA AIRPORT, NY US",8/26/2008,,80,62
USW00014732,"LAGUARDIA AIRPORT, NY US",8/27/2008,,77,64
USW00014732,"LAGUARDIA AIRPORT, NY US",8/28/2008,,84,66
USW00014732,"LAGUARDIA AIRPORT, NY US",8/29/2008,,80,68
USW00014732,"LAGUARDIA AIRPORT, NY US",8/30/2008,,84,68
USW00014732,"LAGUARDIA AIRPORT, NY US",8/31/2008,,84,69
USW00014732,"LAGUARDIA AIRPORT, NY US",9/1/2008,,84,68
USW00014732,"LAGUARDIA AIRPORT, NY US",9/2/2008,,86,71
USW00014732,"LAGUARDIA AIRPORT, NY US",9/3/2008,,81,70
USW00014732,"LAGUARDIA AIRPORT, NY US",9/4/2008,,90,72
USW00014732,"LAGUARDIA AIRPORT, NY US",9/5/2008,,86,73
USW00014732,"LAGUARDIA AIRPORT, NY US",9/6/2008,,83,72
USW00014732,"LAGUARDIA AIRPORT, NY US",9/7/2008,,83,70
USW00014732,"LAGUARDIA AIRPORT, NY US",9/8/2008,,83,68
USW00014732,"LAGUARDIA AIRPORT, NY US",9/9/2008,,78,67
USW00014732,"LAGUARDIA AIRPORT, NY US",9/10/2008,,73,63
USW00014732,"LAGUARDIA AIRPORT, NY US",9/11/2008,,73,62
USW00014732,"LAGUARDIA AIRPORT, NY US",9/12/2008,,72,65
USW00014732,"LAGUARDIA AIRPORT, NY US",9/13/2008,,79,68
USW00014732,"LAGUARDIA AIRPORT, NY US",9/14/2008,,89,71
USW00014732,"LAGUARDIA AIRPORT, NY US",9/15/2008,,84,67
USW00014732,"LAGUARDIA AIRPORT, NY US",9/16/2008,,70,63
USW00014732,"LAGUARDIA AIRPORT, NY US",9/17/2008,,75,61
USW00014732,"LAGUARDIA AIRPORT, NY US",9/18/2008,,74,61
USW00014732,"LAGUARDIA AIRPORT, NY US",9/19/2008,,66,55
USW00014732,"LAGUARDIA AIRPORT, NY US",9/20/2008,,68,54
USW00014732,"LAGUARDIA AIRPORT, NY US",9/21/2008,,80,59
USW00014732,"LAGUARDIA AIRPORT, NY US",9/22/2008,,73,62
USW00014732,"LAGUARDIA AIRPORT, NY US",9/23/2008,,69,57
USW00014732,"LAGUARDIA AIRPORT, NY US",9/24/2008,,69,58
USW00014732,"LAGUARDIA AIRPORT, NY US",9/25/2008,,67,56
USW00014732,"LAGUARDIA AIRPORT, NY US",9/26/2008,,68,60
USW00014732,"LAGUARDIA AIRPORT, NY US",9/27/2008,,69,64
USW00014732,"LAGUARDIA AIRPORT, NY US",9/28/2008,,74,67
USW00014732,"LAGUARDIA AIRPORT, NY US",9/29/2008,,73,63
USW00014732,"LAGUARDIA AIRPORT, NY US",9/30/2008,,73,62
USW00014732,"LAGUARDIA AIRPORT, NY US",10/1/2008,,73,61
USW00014732,"LAGUARDIA AIRPORT, NY US",10/2/2008,,64,56
USW00014732,"LAGUARDIA AIRPORT, NY US",10/3/2008,,65,54
USW00014732,"LAGUARDIA AIRPORT, NY US",10/4/2008,,63,53
USW00014732,"LAGUARDIA AIRPORT, NY US",10/5/2008,,63,54
USW00014732,"LAGUARDIA AIRPORT, NY US",10/6/2008,,63,51
USW00014732,"LAGUARDIA AIRPORT, NY US",10/7/2008,,64,48
USW00014732,"LAGUARDIA AIRPORT, NY US",10/8/2008,,66,52
USW00014732,"LAGUARDIA AIRPORT, NY US",10/9/2008,,77,60
USW00014732,"LAGUARDIA AIRPORT, NY US",10/10/2008,,73,61
USW00014732,"LAGUARDIA AIRPORT, NY US",10/11/2008,,71,57
USW00014732,"LAGUARDIA AIRPORT, NY US",10/12/2008,,71,57
USW00014732,"LAGUARDIA AIRPORT, NY US",10/13/2008,,75,60
USW00014732,"LAGUARDIA AIRPORT, NY US",10/14/2008,,68,59
USW00014732,"LAGUARDIA AIRPORT, NY US",10/15/2008,,71,60
USW00014732,"LAGUARDIA AIRPORT, NY US",10/16/2008,,78,57
USW00014732,"LAGUARDIA AIRPORT, NY US",10/17/2008,,60,52
USW00014732,"LAGUARDIA AIRPORT, NY US",10/18/2008,,57,44
USW00014732,"LAGUARDIA AIRPORT, NY US",10/19/2008,,58,43
USW00014732,"LAGUARDIA AIRPORT, NY US",10/20/2008,,62,45
USW00014732,"LAGUARDIA AIRPORT, NY US",10/21/2008,,63,46
USW00014732,"LAGUARDIA AIRPORT, NY US",10/22/2008,,52,42
USW00014732,"LAGUARDIA AIRPORT, NY US",10/23/2008,,54,40
USW00014732,"LAGUARDIA AIRPORT, NY US",10/24/2008,,57,43
USW00014732,"LAGUARDIA AIRPORT, NY US",10/25/2008,,67,54
USW00014732,"LAGUARDIA AIRPORT, NY US",10/26/2008,,63,51
USW00014732,"LAGUARDIA AIRPORT, NY US",10/27/2008,,64,50
USW00014732,"LAGUARDIA AIRPORT, NY US",10/28/2008,,51,41
USW00014732,"LAGUARDIA AIRPORT, NY US",10/29/2008,,48,40
USW00014732,"LAGUARDIA AIRPORT, NY US",10/30/2008,,49,38
USW00014732,"LAGUARDIA AIRPORT, NY US",10/31/2008,,64,42
USW00014732,"LAGUARDIA AIRPORT, NY US",11/1/2008,,65,52
USW00014732,"LAGUARDIA AIRPORT, NY US",11/2/2008,,52,39
USW00014732,"LAGUARDIA AIRPORT, NY US",11/3/2008,,59,44
USW00014732,"LAGUARDIA AIRPORT, NY US",11/4/2008,,64,50
USW00014732,"LAGUARDIA AIRPORT, NY US",11/5/2008,,63,55
USW00014732,"LAGUARDIA AIRPORT, NY US",11/6/2008,,65,59
USW00014732,"LAGUARDIA AIRPORT, NY US",11/7/2008,,65,58
USW00014732,"LAGUARDIA AIRPORT, NY US",11/8/2008,,60,55
USW00014732,"LAGUARDIA AIRPORT, NY US",11/9/2008,,56,50
USW00014732,"LAGUARDIA AIRPORT, NY US",11/10/2008,,51,44
USW00014732,"LAGUARDIA AIRPORT, NY US",11/11/2008,,51,40
USW00014732,"LAGUARDIA AIRPORT, NY US",11/12/2008,,50,43
USW00014732,"LAGUARDIA AIRPORT, NY US",11/13/2008,,58,47
USW00014732,"LAGUARDIA AIRPORT, NY US",11/14/2008,,63,55
USW00014732,"LAGUARDIA AIRPORT, NY US",11/15/2008,,65,58
USW00014732,"LAGUARDIA AIRPORT, NY US",11/16/2008,,61,42
USW00014732,"LAGUARDIA AIRPORT, NY US",11/17/2008,,47,39
USW00014732,"LAGUARDIA AIRPORT, NY US",11/18/2008,,41,31
USW00014732,"LAGUARDIA AIRPORT, NY US",11/19/2008,,37,28
USW00014732,"LAGUARDIA AIRPORT, NY US",11/20/2008,,39,31
USW00014732,"LAGUARDIA AIRPORT, NY US",11/21/2008,,39,27
USW00014732,"LAGUARDIA AIRPORT, NY US",11/22/2008,,33,25
USW00014732,"LAGUARDIA AIRPORT, NY US",11/23/2008,,37,26
USW00014732,"LAGUARDIA AIRPORT, NY US",11/24/2008,,53,33
USW00014732,"LAGUARDIA AIRPORT, NY US",11/25/2008,,48,38
USW00014732,"LAGUARDIA AIRPORT, NY US",11/26/2008,,45,38
USW00014732,"LAGUARDIA AIRPORT, NY US",11/27/2008,,44,37
USW00014732,"LAGUARDIA AIRPORT, NY US",11/28/2008,,50,38
USW00014732,"LAGUARDIA AIRPORT, NY US",11/29/2008,,45,38
USW00014732,"LAGUARDIA AIRPORT, NY US",11/30/2008,,44,36
USW00014732,"LAGUARDIA AIRPORT, NY US",12/1/2008,,55,43
USW00014732,"LAGUARDIA AIRPORT, NY US",12/2/2008,,46,38
USW00014732,"LAGUARDIA AIRPORT, NY US",12/3/2008,,43,35
USW00014732,"LAGUARDIA AIRPORT, NY US",12/4/2008,,51,39
USW00014732,"LAGUARDIA AIRPORT, NY US",12/5/2008,,42,34
USW00014732,"LAGUARDIA AIRPORT, NY US",12/6/2008,,37,31
USW00014732,"LAGUARDIA AIRPORT, NY US",12/7/2008,,37,22
USW00014732,"LAGUARDIA AIRPORT, NY US",12/8/2008,,31,20
USW00014732,"LAGUARDIA AIRPORT, NY US",12/9/2008,,56,31
USW00014732,"LAGUARDIA AIRPORT, NY US",12/10/2008,,63,44
USW00014732,"LAGUARDIA AIRPORT, NY US",12/11/2008,,44,38
USW00014732,"LAGUARDIA AIRPORT, NY US",12/12/2008,,46,33
USW00014732,"LAGUARDIA AIRPORT, NY US",12/13/2008,,33,28
USW00014732,"LAGUARDIA AIRPORT, NY US",12/14/2008,,49,30
USW00014732,"LAGUARDIA AIRPORT, NY US",12/15/2008,,67,48
USW00014732,"LAGUARDIA AIRPORT, NY US",12/16/2008,,59,31
USW00014732,"LAGUARDIA AIRPORT, NY US",12/17/2008,,44,33
USW00014732,"LAGUARDIA AIRPORT, NY US",12/18/2008,,43,37
USW00014732,"LAGUARDIA AIRPORT, NY US",12/19/2008,,39,30
USW00014732,"LAGUARDIA AIRPORT, NY US",12/20/2008,,32,23
USW00014732,"LAGUARDIA AIRPORT, NY US",12/21/2008,,40,26
USW00014732,"LAGUARDIA AIRPORT, NY US",12/22/2008,,27,14
USW00014732,"LAGUARDIA AIRPORT, NY US",12/23/2008,,31,20
USW00014732,"LAGUARDIA AIRPORT, NY US",12/24/2008,,58,31
USW00014732,"LAGUARDIA AIRPORT, NY US",12/25/2008,,58,35
USW00014732,"LAGUARDIA AIRPORT, NY US",12/26/2008,,41,32
USW00014732,"LAGUARDIA AIRPORT, NY US",12/27/2008,,48,40
USW00014732,"LAGUARDIA AIRPORT, NY US",12/28/2008,,65,47
USW00014732,"LAGUARDIA AIRPORT, NY US",12/29/2008,,49,38
USW00014732,"LAGUARDIA AIRPORT, NY US",12/30/2008,,44,34
USW00014732,"LAGUARDIA AIRPORT, NY US",12/31/2008,,36,19
USW00014732,"LAGUARDIA AIRPORT, NY US",1/1/2009,,27,16
USW00014732,"LAGUARDIA AIRPORT, NY US",1/2/2009,,36,24
USW00014732,"LAGUARDIA AIRPORT, NY US",1/3/2009,,39,30
