"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"LMP Gestational Age Weekly"	"LMP Gestational Age Weekly Code"	Births
	"2016"	"2016"	"May"	"5"	"43 weeks"	"43"	261
	"2016"	"2016"	"May"	"5"	"44 weeks"	"44"	99
	"2016"	"2016"	"May"	"5"	"45 weeks"	"45"	44
	"2016"	"2016"	"May"	"5"	"46 weeks"	"46"	17
	"2016"	"2016"	"May"	"5"	"47 weeks"	"47"	20
	"2016"	"2016"	"May"	"5"	"Unknown or Not Stated"	"99"	30
"Total"	"2016"	"2016"	"May"	"5"			19143
	"2016"	"2016"	"June"	"6"	"17 weeks"	"17"	Suppressed
	"2016"	"2016"	"June"	"6"	"18 weeks"	"18"	Suppressed
	"2016"	"2016"	"June"	"6"	"19 weeks"	"19"	Suppressed
	"2016"	"2016"	"June"	"6"	"20 weeks"	"20"	Suppressed
	"2016"	"2016"	"June"	"6"	"21 weeks"	"21"	Suppressed
	"2016"	"2016"	"June"	"6"	"22 weeks"	"22"	Suppressed
	"2016"	"2016"	"June"	"6"	"23 weeks"	"23"	11
	"2016"	"2016"	"June"	"6"	"24 weeks"	"24"	17
	"2016"	"2016"	"June"	"6"	"25 weeks"	"25"	16
	"2016"	"2016"	"June"	"6"	"26 weeks"	"26"	15
	"2016"	"2016"	"June"	"6"	"27 weeks"	"27"	21
	"2016"	"2016"	"June"	"6"	"28 weeks"	"28"	19
	"2016"	"2016"	"June"	"6"	"29 weeks"	"29"	26
	"2016"	"2016"	"June"	"6"	"30 weeks"	"30"	42
	"2016"	"2016"	"June"	"6"	"31 weeks"	"31"	52
	"2016"	"2016"	"June"	"6"	"32 weeks"	"32"	72
	"2016"	"2016"	"June"	"6"	"33 weeks"	"33"	112
	"2016"	"2016"	"June"	"6"	"34 weeks"	"34"	221
	"2016"	"2016"	"June"	"6"	"35 weeks"	"35"	383
	"2016"	"2016"	"June"	"6"	"36 weeks"	"36"	659
	"2016"	"2016"	"June"	"6"	"37 weeks"	"37"	1421
	"2016"	"2016"	"June"	"6"	"38 weeks"	"38"	2748
	"2016"	"2016"	"June"	"6"	"39 weeks"	"39"	5697
	"2016"	"2016"	"June"	"6"	"40 weeks"	"40"	4358
	"2016"	"2016"	"June"	"6"	"41 weeks"	"41"	1997
	"2016"	"2016"	"June"	"6"	"42 weeks"	"42"	555
	"2016"	"2016"	"June"	"6"	"43 weeks"	"43"	258
	"2016"	"2016"	"June"	"6"	"44 weeks"	"44"	111
	"2016"	"2016"	"June"	"6"	"45 weeks"	"45"	43
	"2016"	"2016"	"June"	"6"	"46 weeks"	"46"	16
	"2016"	"2016"	"June"	"6"	"47 weeks"	"47"	14
	"2016"	"2016"	"June"	"6"	"Unknown or Not Stated"	"99"	17
"Total"	"2016"	"2016"	"June"	"6"			18919
	"2016"	"2016"	"July"	"7"	"17 weeks"	"17"	Suppressed
	"2016"	"2016"	"July"	"7"	"18 weeks"	"18"	Suppressed
	"2016"	"2016"	"July"	"7"	"19 weeks"	"19"	Suppressed
	"2016"	"2016"	"July"	"7"	"20 weeks"	"20"	Suppressed
	"2016"	"2016"	"July"	"7"	"21 weeks"	"21"	Suppressed
	"2016"	"2016"	"July"	"7"	"22 weeks"	"22"	Suppressed
	"2016"	"2016"	"July"	"7"	"23 weeks"	"23"	13
	"2016"	"2016"	"July"	"7"	"24 weeks"	"24"	Suppressed
	"2016"	"2016"	"July"	"7"	"25 weeks"	"25"	Suppressed
	"2016"	"2016"	"July"	"7"	"26 weeks"	"26"	11
	"2016"	"2016"	"July"	"7"	"27 weeks"	"27"	24
	"2016"	"2016"	"July"	"7"	"28 weeks"	"28"	20
	"2016"	"2016"	"July"	"7"	"29 weeks"	"29"	38
	"2016"	"2016"	"July"	"7"	"30 weeks"	"30"	39
	"2016"	"2016"	"July"	"7"	"31 weeks"	"31"	64
	"2016"	"2016"	"July"	"7"	"32 weeks"	"32"	81
	"2016"	"2016"	"July"	"7"	"33 weeks"	"33"	138
	"2016"	"2016"	"July"	"7"	"34 weeks"	"34"	208
	"2016"	"2016"	"July"	"7"	"35 weeks"	"35"	358
	"2016"	"2016"	"July"	"7"	"36 weeks"	"36"	690
	"2016"	"2016"	"July"	"7"	"37 weeks"	"37"	1496
	"2016"	"2016"	"July"	"7"	"38 weeks"	"38"	2924
	"2016"	"2016"	"July"	"7"	"39 weeks"	"39"	5809
	"2016"	"2016"	"July"	"7"	"40 weeks"	"40"	4676
	"2016"	"2016"	"July"	"7"	"41 weeks"	"41"	2107
	"2016"	"2016"	"July"	"7"	"42 weeks"	"42"	553
	"2016"	"2016"	"July"	"7"	"43 weeks"	"43"	276
	"2016"	"2016"	"July"	"7"	"44 weeks"	"44"	122
	"2016"	"2016"	"July"	"7"	"45 weeks"	"45"	53
	"2016"	"2016"	"July"	"7"	"46 weeks"	"46"	28
	"2016"	"2016"	"July"	"7"	"47 weeks"	"47"	15
	"2016"	"2016"	"July"	"7"	"Unknown or Not Stated"	"99"	19
"Total"	"2016"	"2016"	"July"	"7"			19785
	"2016"	"2016"	"August"	"8"	"17 weeks"	"17"	Suppressed
	"2016"	"2016"	"August"	"8"	"18 weeks"	"18"	Suppressed
	"2016"	"2016"	"August"	"8"	"19 weeks"	"19"	Suppressed
	"2016"	"2016"	"August"	"8"	"20 weeks"	"20"	Suppressed
	"2016"	"2016"	"August"	"8"	"21 weeks"	"21"	Suppressed
	"2016"	"2016"	"August"	"8"	"22 weeks"	"22"	Suppressed
	"2016"	"2016"	"August"	"8"	"23 weeks"	"23"	15
	"2016"	"2016"	"August"	"8"	"24 weeks"	"24"	18
	"2016"	"2016"	"August"	"8"	"25 weeks"	"25"	15
	"2016"	"2016"	"August"	"8"	"26 weeks"	"26"	17
	"2016"	"2016"	"August"	"8"	"27 weeks"	"27"	19
	"2016"	"2016"	"August"	"8"	"28 weeks"	"28"	40
	"2016"	"2016"	"August"	"8"	"29 weeks"	"29"	30
	"2016"	"2016"	"August"	"8"	"30 weeks"	"30"	34
	"2016"	"2016"	"August"	"8"	"31 weeks"	"31"	54
	"2016"	"2016"	"August"	"8"	"32 weeks"	"32"	73
	"2016"	"2016"	"August"	"8"	"33 weeks"	"33"	106
	"2016"	"2016"	"August"	"8"	"34 weeks"	"34"	192
	"2016"	"2016"	"August"	"8"	"35 weeks"	"35"	358
	"2016"	"2016"	"August"	"8"	"36 weeks"	"36"	736
	"2016"	"2016"	"August"	"8"	"37 weeks"	"37"	1593
	"2016"	"2016"	"August"	"8"	"38 weeks"	"38"	2965
	"2016"	"2016"	"August"	"8"	"39 weeks"	"39"	6062
	"2016"	"2016"	"August"	"8"	"40 weeks"	"40"	4605
	"2016"	"2016"	"August"	"8"	"41 weeks"	"41"	2239
	"2016"	"2016"	"August"	"8"	"42 weeks"	"42"	613
	"2016"	"2016"	"August"	"8"	"43 weeks"	"43"	324
	"2016"	"2016"	"August"	"8"	"44 weeks"	"44"	155
	"2016"	"2016"	"August"	"8"	"45 weeks"	"45"	80
	"2016"	"2016"	"August"	"8"	"46 weeks"	"46"	20
	"2016"	"2016"	"August"	"8"	"47 weeks"	"47"	23
	"2016"	"2016"	"August"	"8"	"Unknown or Not Stated"	"99"	27
"Total"	"2016"	"2016"	"August"	"8"			20429
	"2016"	"2016"	"September"	"9"	"17 weeks"	"17"	Suppressed
	"2016"	"2016"	"September"	"9"	"18 weeks"	"18"	Suppressed
	"2016"	"2016"	"September"	"9"	"19 weeks"	"19"	Suppressed
	"2016"	"2016"	"September"	"9"	"20 weeks"	"20"	Suppressed
	"2016"	"2016"	"September"	"9"	"21 weeks"	"21"	Suppressed
	"2016"	"2016"	"September"	"9"	"22 weeks"	"22"	Suppressed
	"2016"	"2016"	"September"	"9"	"23 weeks"	"23"	Suppressed
	"2016"	"2016"	"September"	"9"	"24 weeks"	"24"	Suppressed
	"2016"	"2016"	"September"	"9"	"25 weeks"	"25"	12
	"2016"	"2016"	"September"	"9"	"26 weeks"	"26"	23
	"2016"	"2016"	"September"	"9"	"27 weeks"	"27"	19
	"2016"	"2016"	"September"	"9"	"28 weeks"	"28"	26
	"2016"	"2016"	"September"	"9"	"29 weeks"	"29"	30
	"2016"	"2016"	"September"	"9"	"30 weeks"	"30"	33
	"2016"	"2016"	"September"	"9"	"31 weeks"	"31"	50
	"2016"	"2016"	"September"	"9"	"32 weeks"	"32"	65
	"2016"	"2016"	"September"	"9"	"33 weeks"	"33"	109
	"2016"	"2016"	"September"	"9"	"34 weeks"	"34"	196
	"2016"	"2016"	"September"	"9"	"35 weeks"	"35"	316
	"2016"	"2016"	"September"	"9"	"36 weeks"	"36"	626
	"2016"	"2016"	"September"	"9"	"37 weeks"	"37"	1394
	"2016"	"2016"	"September"	"9"	"38 weeks"	"38"	2858
	"2016"	"2016"	"September"	"9"	"39 weeks"	"39"	5776
	"2016"	"2016"	"September"	"9"	"40 weeks"	"40"	4554
	"2016"	"2016"	"September"	"9"	"41 weeks"	"41"	2077
	"2016"	"2016"	"September"	"9"	"42 weeks"	"42"	636
	"2016"	"2016"	"September"	"9"	"43 weeks"	"43"	278
	"2016"	"2016"	"September"	"9"	"44 weeks"	"44"	142
	"2016"	"2016"	"September"	"9"	"45 weeks"	"45"	73
	"2016"	"2016"	"September"	"9"	"46 weeks"	"46"	24
	"2016"	"2016"	"September"	"9"	"47 weeks"	"47"	16
	"2016"	"2016"	"September"	"9"	"Unknown or Not Stated"	"99"	32
"Total"	"2016"	"2016"	"September"	"9"			19399
	"2016"	"2016"	"October"	"10"	"17 weeks"	"17"	Suppressed
	"2016"	"2016"	"October"	"10"	"18 weeks"	"18"	Suppressed
	"2016"	"2016"	"October"	"10"	"19 weeks"	"19"	Suppressed
	"2016"	"2016"	"October"	"10"	"20 weeks"	"20"	Suppressed
	"2016"	"2016"	"October"	"10"	"21 weeks"	"21"	Suppressed
	"2016"	"2016"	"October"	"10"	"22 weeks"	"22"	11
	"2016"	"2016"	"October"	"10"	"23 weeks"	"23"	Suppressed
	"2016"	"2016"	"October"	"10"	"24 weeks"	"24"	11
	"2016"	"2016"	"October"	"10"	"25 weeks"	"25"	13
	"2016"	"2016"	"October"	"10"	"26 weeks"	"26"	24
	"2016"	"2016"	"October"	"10"	"27 weeks"	"27"	20
	"2016"	"2016"	"October"	"10"	"28 weeks"	"28"	29
	"2016"	"2016"	"October"	"10"	"29 weeks"	"29"	33
	"2016"	"2016"	"October"	"10"	"30 weeks"	"30"	29
	"2016"	"2016"	"October"	"10"	"31 weeks"	"31"	44
	"2016"	"2016"	"October"	"10"	"32 weeks"	"32"	70
	"2016"	"2016"	"October"	"10"	"33 weeks"	"33"	109
	"2016"	"2016"	"October"	"10"	"34 weeks"	"34"	216
	"2016"	"2016"	"October"	"10"	"35 weeks"	"35"	339
	"2016"	"2016"	"October"	"10"	"36 weeks"	"36"	627
	"2016"	"2016"	"October"	"10"	"37 weeks"	"37"	1451
	"2016"	"2016"	"October"	"10"	"38 weeks"	"38"	2738
	"2016"	"2016"	"October"	"10"	"39 weeks"	"39"	5687
	"2016"	"2016"	"October"	"10"	"40 weeks"	"40"	4282
	"2016"	"2016"	"October"	"10"	"41 weeks"	"41"	2029
	"2016"	"2016"	"October"	"10"	"42 weeks"	"42"	606
	"2016"	"2016"	"October"	"10"	"43 weeks"	"43"	237
	"2016"	"2016"	"October"	"10"	"44 weeks"	"44"	98
	"2016"	"2016"	"October"	"10"	"45 weeks"	"45"	39
	"2016"	"2016"	"October"	"10"	"46 weeks"	"46"	20
	"2016"	"2016"	"October"	"10"	"47 weeks"	"47"	16
	"2016"	"2016"	"October"	"10"	"Unknown or Not Stated"	"99"	24
"Total"	"2016"	"2016"	"October"	"10"			18822
	"2016"	"2016"	"November"	"11"	"17 weeks"	"17"	Suppressed
	"2016"	"2016"	"November"	"11"	"18 weeks"	"18"	Suppressed
	"2016"	"2016"	"November"	"11"	"19 weeks"	"19"	Suppressed
	"2016"	"2016"	"November"	"11"	"20 weeks"	"20"	Suppressed
	"2016"	"2016"	"November"	"11"	"21 weeks"	"21"	Suppressed
	"2016"	"2016"	"November"	"11"	"22 weeks"	"22"	Suppressed
	"2016"	"2016"	"November"	"11"	"23 weeks"	"23"	Suppressed
	"2016"	"2016"	"November"	"11"	"24 weeks"	"24"	12
	"2016"	"2016"	"November"	"11"	"25 weeks"	"25"	12
	"2016"	"2016"	"November"	"11"	"26 weeks"	"26"	15
	"2016"	"2016"	"November"	"11"	"27 weeks"	"27"	17
	"2016"	"2016"	"November"	"11"	"28 weeks"	"28"	24
	"2016"	"2016"	"November"	"11"	"29 weeks"	"29"	23
	"2016"	"2016"	"November"	"11"	"30 weeks"	"30"	33
	"2016"	"2016"	"November"	"11"	"31 weeks"	"31"	53
	"2016"	"2016"	"November"	"11"	"32 weeks"	"32"	71
	"2016"	"2016"	"November"	"11"	"33 weeks"	"33"	111
	"2016"	"2016"	"November"	"11"	"34 weeks"	"34"	166
	"2016"	"2016"	"November"	"11"	"35 weeks"	"35"	326
	"2016"	"2016"	"November"	"11"	"36 weeks"	"36"	636
	"2016"	"2016"	"November"	"11"	"37 weeks"	"37"	1424
	"2016"	"2016"	"November"	"11"	"38 weeks"	"38"	2664
	"2016"	"2016"	"November"	"11"	"39 weeks"	"39"	5377
	"2016"	"2016"	"November"	"11"	"40 weeks"	"40"	4024
	"2016"	"2016"	"November"	"11"	"41 weeks"	"41"	2017
	"2016"	"2016"	"November"	"11"	"42 weeks"	"42"	514
	"2016"	"2016"	"November"	"11"	"43 weeks"	"43"	229
	"2016"	"2016"	"November"	"11"	"44 weeks"	"44"	102
	"2016"	"2016"	"November"	"11"	"45 weeks"	"45"	50
	"2016"	"2016"	"November"	"11"	"46 weeks"	"46"	16
	"2016"	"2016"	"November"	"11"	"47 weeks"	"47"	11
	"2016"	"2016"	"November"	"11"	"Unknown or Not Stated"	"99"	19
"Total"	"2016"	"2016"	"November"	"11"			17963
	"2016"	"2016"	"December"	"12"	"17 weeks"	"17"	Suppressed
	"2016"	"2016"	"December"	"12"	"18 weeks"	"18"	Suppressed
	"2016"	"2016"	"December"	"12"	"19 weeks"	"19"	Suppressed
	"2016"	"2016"	"December"	"12"	"20 weeks"	"20"	Suppressed
	"2016"	"2016"	"December"	"12"	"21 weeks"	"21"	Suppressed
	"2016"	"2016"	"December"	"12"	"22 weeks"	"22"	Suppressed
	"2016"	"2016"	"December"	"12"	"23 weeks"	"23"	Suppressed
	"2016"	"2016"	"December"	"12"	"24 weeks"	"24"	11
	"2016"	"2016"	"December"	"12"	"25 weeks"	"25"	16
	"2016"	"2016"	"December"	"12"	"26 weeks"	"26"	27
	"2016"	"2016"	"December"	"12"	"27 weeks"	"27"	15
	"2016"	"2016"	"December"	"12"	"28 weeks"	"28"	27
	"2016"	"2016"	"December"	"12"	"29 weeks"	"29"	20
	"2016"	"2016"	"December"	"12"	"30 weeks"	"30"	32
	"2016"	"2016"	"December"	"12"	"31 weeks"	"31"	56
	"2016"	"2016"	"December"	"12"	"32 weeks"	"32"	80
	"2016"	"2016"	"December"	"12"	"33 weeks"	"33"	113
	"2016"	"2016"	"December"	"12"	"34 weeks"	"34"	232
	"2016"	"2016"	"December"	"12"	"35 weeks"	"35"	338
	"2016"	"2016"	"December"	"12"	"36 weeks"	"36"	701
	"2016"	"2016"	"December"	"12"	"37 weeks"	"37"	1464
	"2016"	"2016"	"December"	"12"	"38 weeks"	"38"	2874
	"2016"	"2016"	"December"	"12"	"39 weeks"	"39"	5457
	"2016"	"2016"	"December"	"12"	"40 weeks"	"40"	4171
	"2016"	"2016"	"December"	"12"	"41 weeks"	"41"	1840
	"2016"	"2016"	"December"	"12"	"42 weeks"	"42"	530
	"2016"	"2016"	"December"	"12"	"43 weeks"	"43"	265
	"2016"	"2016"	"December"	"12"	"44 weeks"	"44"	100
	"2016"	"2016"	"December"	"12"	"45 weeks"	"45"	62
	"2016"	"2016"	"December"	"12"	"46 weeks"	"46"	24
	"2016"	"2016"	"December"	"12"	"47 weeks"	"47"	15
	"2016"	"2016"	"December"	"12"	"Unknown or Not Stated"	"99"	17
"Total"	"2016"	"2016"	"December"	"12"			18512
"Total"	"2016"	"2016"					225522
	"2017"	"2017"	"January"	"1"	"17 weeks"	"17"	Suppressed
	"2017"	"2017"	"January"	"1"	"18 weeks"	"18"	Suppressed
	"2017"	"2017"	"January"	"1"	"19 weeks"	"19"	Suppressed
	"2017"	"2017"	"January"	"1"	"20 weeks"	"20"	Suppressed
	"2017"	"2017"	"January"	"1"	"21 weeks"	"21"	Suppressed
	"2017"	"2017"	"January"	"1"	"22 weeks"	"22"	Suppressed
	"2017"	"2017"	"January"	"1"	"23 weeks"	"23"	Suppressed
	"2017"	"2017"	"January"	"1"	"24 weeks"	"24"	15
	"2017"	"2017"	"January"	"1"	"25 weeks"	"25"	18
	"2017"	"2017"	"January"	"1"	"26 weeks"	"26"	17
	"2017"	"2017"	"January"	"1"	"27 weeks"	"27"	16
	"2017"	"2017"	"January"	"1"	"28 weeks"	"28"	23
	"2017"	"2017"	"January"	"1"	"29 weeks"	"29"	25
	"2017"	"2017"	"January"	"1"	"30 weeks"	"30"	40
	"2017"	"2017"	"January"	"1"	"31 weeks"	"31"	54
	"2017"	"2017"	"January"	"1"	"32 weeks"	"32"	72
	"2017"	"2017"	"January"	"1"	"33 weeks"	"33"	114
	"2017"	"2017"	"January"	"1"	"34 weeks"	"34"	232
	"2017"	"2017"	"January"	"1"	"35 weeks"	"35"	335
	"2017"	"2017"	"January"	"1"	"36 weeks"	"36"	608
	"2017"	"2017"	"January"	"1"	"37 weeks"	"37"	1397
	"2017"	"2017"	"January"	"1"	"38 weeks"	"38"	2709
	"2017"	"2017"	"January"	"1"	"39 weeks"	"39"	5365
	"2017"	"2017"	"January"	"1"	"40 weeks"	"40"	3933
	"2017"	"2017"	"January"	"1"	"41 weeks"	"41"	1850
	"2017"	"2017"	"January"	"1"	"42 weeks"	"42"	574
	"2017"	"2017"	"January"	"1"	"43 weeks"	"43"	256
	"2017"	"2017"	"January"	"1"	"44 weeks"	"44"	118
	"2017"	"2017"	"January"	"1"	"45 weeks"	"45"	54
	"2017"	"2017"	"January"	"1"	"46 weeks"	"46"	35
	"2017"	"2017"	"January"	"1"	"47 weeks"	"47"	16
	"2017"	"2017"	"January"	"1"	"Unknown or Not Stated"	"99"	31
"Total"	"2017"	"2017"	"January"	"1"			17932
	"2017"	"2017"	"February"	"2"	"17 weeks"	"17"	Suppressed
	"2017"	"2017"	"February"	"2"	"18 weeks"	"18"	Suppressed
	"2017"	"2017"	"February"	"2"	"19 weeks"	"19"	Suppressed
	"2017"	"2017"	"February"	"2"	"20 weeks"	"20"	Suppressed
	"2017"	"2017"	"February"	"2"	"21 weeks"	"21"	Suppressed
	"2017"	"2017"	"February"	"2"	"22 weeks"	"22"	Suppressed
	"2017"	"2017"	"February"	"2"	"23 weeks"	"23"	11
	"2017"	"2017"	"February"	"2"	"24 weeks"	"24"	11
	"2017"	"2017"	"February"	"2"	"25 weeks"	"25"	13
	"2017"	"2017"	"February"	"2"	"26 weeks"	"26"	18
	"2017"	"2017"	"February"	"2"	"27 weeks"	"27"	18
	"2017"	"2017"	"February"	"2"	"28 weeks"	"28"	21
	"2017"	"2017"	"February"	"2"	"29 weeks"	"29"	25
	"2017"	"2017"	"February"	"2"	"30 weeks"	"30"	40
	"2017"	"2017"	"February"	"2"	"31 weeks"	"31"	41
	"2017"	"2017"	"February"	"2"	"32 weeks"	"32"	62
	"2017"	"2017"	"February"	"2"	"33 weeks"	"33"	90
	"2017"	"2017"	"February"	"2"	"34 weeks"	"34"	178
	"2017"	"2017"	"February"	"2"	"35 weeks"	"35"	267
	"2017"	"2017"	"February"	"2"	"36 weeks"	"36"	562
	"2017"	"2017"	"February"	"2"	"37 weeks"	"37"	1261
	"2017"	"2017"	"February"	"2"	"38 weeks"	"38"	2580
	"2017"	"2017"	"February"	"2"	"39 weeks"	"39"	4903
	"2017"	"2017"	"February"	"2"	"40 weeks"	"40"	3767
	"2017"	"2017"	"February"	"2"	"41 weeks"	"41"	1759
	"2017"	"2017"	"February"	"2"	"42 weeks"	"42"	520
	"2017"	"2017"	"February"	"2"	"43 weeks"	"43"	222
	"2017"	"2017"	"February"	"2"	"44 weeks"	"44"	108
	"2017"	"2017"	"February"	"2"	"45 weeks"	"45"	36
	"2017"	"2017"	"February"	"2"	"46 weeks"	"46"	29
	"2017"	"2017"	"February"	"2"	"47 weeks"	"47"	25
	"2017"	"2017"	"February"	"2"	"Unknown or Not Stated"	"99"	28
"Total"	"2017"	"2017"	"February"	"2"			16607
	"2017"	"2017"	"March"	"3"	"17 weeks"	"17"	Suppressed
	"2017"	"2017"	"March"	"3"	"18 weeks"	"18"	Suppressed
	"2017"	"2017"	"March"	"3"	"19 weeks"	"19"	Suppressed
	"2017"	"2017"	"March"	"3"	"20 weeks"	"20"	Suppressed
	"2017"	"2017"	"March"	"3"	"21 weeks"	"21"	Suppressed
	"2017"	"2017"	"March"	"3"	"22 weeks"	"22"	Suppressed
	"2017"	"2017"	"March"	"3"	"23 weeks"	"23"	Suppressed
	"2017"	"2017"	"March"	"3"	"24 weeks"	"24"	22
	"2017"	"2017"	"March"	"3"	"25 weeks"	"25"	11
	"2017"	"2017"	"March"	"3"	"26 weeks"	"26"	16
	"2017"	"2017"	"March"	"3"	"27 weeks"	"27"	27
	"2017"	"2017"	"March"	"3"	"28 weeks"	"28"	17
	"2017"	"2017"	"March"	"3"	"29 weeks"	"29"	25
	"2017"	"2017"	"March"	"3"	"30 weeks"	"30"	38
	"2017"	"2017"	"March"	"3"	"31 weeks"	"31"	47
	"2017"	"2017"	"March"	"3"	"32 weeks"	"32"	64
	"2017"	"2017"	"March"	"3"	"33 weeks"	"33"	116
	"2017"	"2017"	"March"	"3"	"34 weeks"	"34"	213
	"2017"	"2017"	"March"	"3"	"35 weeks"	"35"	340
	"2017"	"2017"	"March"	"3"	"36 weeks"	"36"	653
	"2017"	"2017"	"March"	"3"	"37 weeks"	"37"	1484
	"2017"	"2017"	"March"	"3"	"38 weeks"	"38"	2823
	"2017"	"2017"	"March"	"3"	"39 weeks"	"39"	5357
	"2017"	"2017"	"March"	"3"	"40 weeks"	"40"	4097
	"2017"	"2017"	"March"	"3"	"41 weeks"	"41"	1853
	"2017"	"2017"	"March"	"3"	"42 weeks"	"42"	569
	"2017"	"2017"	"March"	"3"	"43 weeks"	"43"	239
	"2017"	"2017"	"March"	"3"	"44 weeks"	"44"	122
	"2017"	"2017"	"March"	"3"	"45 weeks"	"45"	47
	"2017"	"2017"	"March"	"3"	"46 weeks"	"46"	31
	"2017"	"2017"	"March"	"3"	"47 weeks"	"47"	17
	"2017"	"2017"	"March"	"3"	"Unknown or Not Stated"	"99"	32
"Total"	"2017"	"2017"	"March"	"3"			18285
	"2017"	"2017"	"April"	"4"	"17 weeks"	"17"	Suppressed
	"2017"	"2017"	"April"	"4"	"18 weeks"	"18"	Suppressed
	"2017"	"2017"	"April"	"4"	"19 weeks"	"19"	Suppressed
	"2017"	"2017"	"April"	"4"	"20 weeks"	"20"	Suppressed
	"2017"	"2017"	"April"	"4"	"21 weeks"	"21"	Suppressed
	"2017"	"2017"	"April"	"4"	"22 weeks"	"22"	Suppressed
	"2017"	"2017"	"April"	"4"	"23 weeks"	"23"	Suppressed
	"2017"	"2017"	"April"	"4"	"24 weeks"	"24"	15
	"2017"	"2017"	"April"	"4"	"25 weeks"	"25"	22
	"2017"	"2017"	"April"	"4"	"26 weeks"	"26"	20
	"2017"	"2017"	"April"	"4"	"27 weeks"	"27"	17
	"2017"	"2017"	"April"	"4"	"28 weeks"	"28"	21
	"2017"	"2017"	"April"	"4"	"29 weeks"	"29"	29
	"2017"	"2017"	"April"	"4"	"30 weeks"	"30"	44
	"2017"	"2017"	"April"	"4"	"31 weeks"	"31"	48
	"2017"	"2017"	"April"	"4"	"32 weeks"	"32"	70
	"2017"	"2017"	"April"	"4"	"33 weeks"	"33"	112
	"2017"	"2017"	"April"	"4"	"34 weeks"	"34"	197
	"2017"	"2017"	"April"	"4"	"35 weeks"	"35"	329
	"2017"	"2017"	"April"	"4"	"36 weeks"	"36"	666
	"2017"	"2017"	"April"	"4"	"37 weeks"	"37"	1329
	"2017"	"2017"	"April"	"4"	"38 weeks"	"38"	2590
	"2017"	"2017"	"April"	"4"	"39 weeks"	"39"	5369
	"2017"	"2017"	"April"	"4"	"40 weeks"	"40"	3990
	"2017"	"2017"	"April"	"4"	"41 weeks"	"41"	1753
	"2017"	"2017"	"April"	"4"	"42 weeks"	"42"	489
	"2017"	"2017"	"April"	"4"	"43 weeks"	"43"	228
	"2017"	"2017"	"April"	"4"	"44 weeks"	"44"	128
	"2017"	"2017"	"April"	"4"	"45 weeks"	"45"	49
	"2017"	"2017"	"April"	"4"	"46 weeks"	"46"	25
	"2017"	"2017"	"April"	"4"	"47 weeks"	"47"	12
	"2017"	"2017"	"April"	"4"	"Unknown or Not Stated"	"99"	33
"Total"	"2017"	"2017"	"April"	"4"			17607
	"2017"	"2017"	"May"	"5"	"17 weeks"	"17"	Suppressed
	"2017"	"2017"	"May"	"5"	"18 weeks"	"18"	Suppressed
	"2017"	"2017"	"May"	"5"	"19 weeks"	"19"	Suppressed
	"2017"	"2017"	"May"	"5"	"20 weeks"	"20"	Suppressed
	"2017"	"2017"	"May"	"5"	"21 weeks"	"21"	Suppressed
	"2017"	"2017"	"May"	"5"	"22 weeks"	"22"	Suppressed
	"2017"	"2017"	"May"	"5"	"23 weeks"	"23"	Suppressed
	"2017"	"2017"	"May"	"5"	"24 weeks"	"24"	17
	"2017"	"2017"	"May"	"5"	"25 weeks"	"25"	17
	"2017"	"2017"	"May"	"5"	"26 weeks"	"26"	18
	"2017"	"2017"	"May"	"5"	"27 weeks"	"27"	22
	"2017"	"2017"	"May"	"5"	"28 weeks"	"28"	28
	"2017"	"2017"	"May"	"5"	"29 weeks"	"29"	36
	"2017"	"2017"	"May"	"5"	"30 weeks"	"30"	29
	"2017"	"2017"	"May"	"5"	"31 weeks"	"31"	71
	"2017"	"2017"	"May"	"5"	"32 weeks"	"32"	73
	"2017"	"2017"	"May"	"5"	"33 weeks"	"33"	122
	"2017"	"2017"	"May"	"5"	"34 weeks"	"34"	222
	"2017"	"2017"	"May"	"5"	"35 weeks"	"35"	358
	"2017"	"2017"	"May"	"5"	"36 weeks"	"36"	690
	"2017"	"2017"	"May"	"5"	"37 weeks"	"37"	1459
	"2017"	"2017"	"May"	"5"	"38 weeks"	"38"	2875
	"2017"	"2017"	"May"	"5"	"39 weeks"	"39"	5623
	"2017"	"2017"	"May"	"5"	"40 weeks"	"40"	4077
	"2017"	"2017"	"May"	"5"	"41 weeks"	"41"	1903
	"2017"	"2017"	"May"	"5"	"42 weeks"	"42"	469
	"2017"	"2017"	"May"	"5"	"43 weeks"	"43"	232
	"2017"	"2017"	"May"	"5"	"44 weeks"	"44"	101
	"2017"	"2017"	"May"	"5"	"45 weeks"	"45"	60
	"2017"	"2017"	"May"	"5"	"46 weeks"	"46"	31
	"2017"	"2017"	"May"	"5"	"47 weeks"	"47"	22
	"2017"	"2017"	"May"	"5"	"Unknown or Not Stated"	"99"	26
"Total"	"2017"	"2017"	"May"	"5"			18599
	"2017"	"2017"	"June"	"6"	"17 weeks"	"17"	Suppressed
	"2017"	"2017"	"June"	"6"	"18 weeks"	"18"	Suppressed
	"2017"	"2017"	"June"	"6"	"19 weeks"	"19"	Suppressed
	"2017"	"2017"	"June"	"6"	"20 weeks"	"20"	Suppressed
	"2017"	"2017"	"June"	"6"	"21 weeks"	"21"	Suppressed
	"2017"	"2017"	"June"	"6"	"22 weeks"	"22"	Suppressed
